x,y,density
4.6864,4.69219,1
4.9542,4.69219,1
5.22199,4.69219,0.0429099
5.48979,4.69219,0
5.75758,4.69219,0.206557
6.02538,4.69219,1
6.29317,4.69219,1
6.56096,4.69219,1
6.82876,4.69219,1
7.09655,4.69219,1
7.36435,4.69219,1
7.63214,4.69219,1
7.89994,4.69219,1
8.16773,4.69219,1
8.43553,4.69219,1
8.70332,4.69219,1
8.97111,4.69219,1.02868
9.23891,4.69219,0.830497
9.5067,4.69219,0.830497
9.7745,4.69219,0.866846
10.0423,4.69219,0.91365
10.3101,4.69219,0.902729
10.5779,4.69219,0.902729
10.8457,4.69219,0.839635
11.1135,4.69219,0.830497
11.3813,4.69219,0.830497
11.6491,4.69219,0.830497
11.9169,4.69219,0.830497
12.1846,4.69219,0.707818
12.4524,4.69219,0.591457
12.7202,4.69219,0.827542
12.988,4.69219,0.312639
13.2558,4.69219,1
13.5236,4.69219,0.106359
13.7914,4.69219,0.91791
14.0592,4.69219,1.29529
14.327,4.69219,1
14.5948,4.69219,1.17093
14.8626,4.69219,1.00832
15.1304,4.69219,0.957571
15.3982,4.69219,0.923748
15.666,4.69219,1
15.9338,4.69219,0.438987
16.2016,4.69219,1.32641
16.4694,4.69219,0.854976
16.7372,4.69219,0
17.0049,4.69219,0
0.133897,4.97656,1
0.401692,4.97656,1
0.669486,4.97656,0.128498
0.937281,4.97656,0
1.20508,4.97656,0.629446
1.47287,4.97656,1
1.74066,4.97656,1
2.00846,4.97656,0.208551
2.27625,4.97656,0.726946
2.54405,4.97656,1
2.81184,4.97656,1.21891
3.07964,4.97656,0.601639
3.34743,4.97656,0.707455
3.61523,4.97656,0.711544
3.88302,4.97656,0
4.15081,4.97656,0
4.41861,4.97656,0.795088
4.6864,4.97656,1.00162
4.9542,4.97656,1.00609
5.22199,4.97656,0.0489963
5.48979,4.97656,0.0060864
5.75758,4.97656,0.0235714
6.02538,4.97656,0.0907364
6.29317,4.97656,0.0907364
6.56096,4.97656,0.0907364
6.82876,4.97656,0.0907364
7.09655,4.97656,0.0907364
7.36435,4.97656,0.0907364
7.63214,4.97656,0.0907364
7.89994,4.97656,0.0894873
8.16773,4.97656,0.08465
8.43553,4.97656,0.08465
8.70332,4.97656,0.08465
8.97111,4.97656,0.281577
9.23891,4.97656,1
9.5067,4.97656,1
9.7745,4.97656,1
10.0423,4.97656,1
10.3101,4.97656,1
10.5779,4.97656,1
10.8457,4.97656,1
11.1135,4.97656,1
11.3813,4.97656,1
11.6491,4.97656,1
11.9169,4.97656,1
12.1846,4.97656,0.852283
12.4524,4.97656,0.591457
12.7202,4.97656,0.827542
12.988,4.97656,0.312639
13.2558,4.97656,1
13.5236,4.97656,0.106359
13.7914,4.97656,0
14.0592,4.97656,0.82968
14.327,4.97656,1
14.5948,4.97656,1.17093
14.8626,4.97656,1.00832
15.1304,4.97656,0.957571
15.3982,4.97656,0.923748
15.666,4.97656,1
15.9338,4.97656,0.538257
16.2016,4.97656,1.62407
16.4694,4.97656,0.880423
16.7372,4.97656,0
17.0049,4.97656,0
0.133897,5.26094,1
0.401692,5.26094,1
0.669486,5.26094,0.128498
0.937281,5.26094,0
1.20508,5.26094,0.629446
1.47287,5.26094,1
1.74066,5.26094,1
2.00846,5.26094,0.208551
2.27625,5.26094,0.726946
2.54405,5.26094,1
2.81184,5.26094,1.21891
3.07964,5.26094,0.601639
3.34743,5.26094,1.20737
3.61523,5.26094,1.29536
3.88302,5.26094,0.573139
4.15081,5.26094,0
4.41861,5.26094,0.523174
4.6864,5.26094,0.924732
4.9542,5.26094,1.65801
5.22199,5.26094,1.02824
5.48979,5.26094,1
5.75758,5.26094,1
6.02538,5.26094,1
6.29317,5.26094,1
6.56096,5.26094,1
6.82876,5.26094,1
7.09655,5.26094,1
7.36435,5.26094,1
7.63214,5.26094,1
7.89994,5.26094,0.794767
8.16773,5.26094,0
8.43553,5.26094,0
8.70332,5.26094,0
8.97111,5.26094,0.209207
9.23891,5.26094,1
9.5067,5.26094,1
9.7745,5.26094,1
10.0423,5.26094,1
10.3101,5.26094,1
10.5779,5.26094,1
10.8457,5.26094,1
11.1135,5.26094,1
11.3813,5.26094,1
11.6491,5.26094,1
11.9169,5.26094,1
12.1846,5.26094,0.852283
12.4524,5.26094,0.591457
12.7202,5.26094,0.827542
12.988,5.26094,0.29364
13.2558,5.26094,1.44297
13.5236,5.26094,0.802454
13.7914,5.26094,0.206323
14.0592,5.26094,1.3285
14.327,5.26094,1.38036
14.5948,5.26094,1.12747
14.8626,5.26094,0.754087
15.1304,5.26094,0.714127
15.3982,5.26094,0.923748
15.666,5.26094,1
15.9338,5.26094,0.538257
16.2016,5.26094,1.47474
16.4694,5.26094,0.69021
16.7372,5.26094,0
17.0049,5.26094,0
0.133897,5.54531,1.29484
0.401692,5.54531,1.12354
0.669486,5.54531,0.128498
0.937281,5.54531,0.0458594
1.20508,5.54531,1.2952
1.47287,5.54531,1.66575
1.74066,5.54531,1.51204
2.00846,5.54531,0.208551
2.27625,5.54531,0.712277
2.54405,5.54531,0.979821
2.81184,5.54531,1.21081
3.07964,5.54531,0.601639
3.34743,5.54531,1.24495
3.61523,5.54531,1.39091
3.88302,5.54531,0.981708
4.15081,5.54531,0.12541
4.41861,5.54531,0.892149
4.6864,5.54531,0.515123
4.9542,5.54531,1
5.22199,5.54531,1
5.48979,5.54531,1
5.75758,5.54531,1
6.02538,5.54531,1
6.29317,5.54531,1
6.56096,5.54531,1
6.82876,5.54531,1
7.09655,5.54531,1
7.36435,5.54531,1
7.63214,5.54531,1
7.89994,5.54531,0.794767
8.16773,5.54531,0.0166311
8.43553,5.54531,0.0200262
8.70332,5.54531,0.0059684
8.97111,5.54531,0.209207
9.23891,5.54531,1
9.5067,5.54531,1
9.7745,5.54531,1
10.0423,5.54531,1
10.3101,5.54531,1
10.5779,5.54531,1
10.8457,5.54531,1
11.1135,5.54531,1
11.3813,5.54531,1
11.6491,5.54531,1
11.9169,5.54531,1
12.1846,5.54531,0.852283
12.4524,5.54531,0.0628541
12.7202,5.54531,0.0879428
12.988,5.54531,0.0957764
13.2558,5.54531,1
13.5236,5.54531,1
13.7914,5.54531,0.398706
14.0592,5.54531,1.18527
14.327,5.54531,0.985822
14.5948,5.54531,0.223308
14.8626,5.54531,0.00185744
15.1304,5.54531,0
15.3982,5.54531,0.923748
15.666,5.54531,1.00078
15.9338,5.54531,0.542418
16.2016,5.54531,1.00097
16.4694,5.54531,0.0854917
16.7372,5.54531,0
17.0049,5.54531,0
0.133897,5.82969,1.27477
0.401692,5.82969,0.831101
0.669486,5.82969,0.178095
0.937281,5.82969,0.0810786
1.20508,5.82969,1.09643
1.47287,5.82969,1.1532
1.74066,5.82969,0.922315
2.00846,5.82969,0.351449
2.27625,5.82969,0.751289
2.54405,5.82969,0.751289
2.81184,5.82969,1.12744
3.07964,5.82969,0.601639
3.34743,5.82969,0.85629
3.61523,5.82969,1
3.88302,5.82969,0.981708
4.15081,5.82969,0.14057
4.41861,5.82969,1
4.6864,5.82969,0.545151
4.9542,5.82969,1
5.22199,5.82969,1
5.48979,5.82969,1
5.75758,5.82969,1
6.02538,5.82969,1
6.29317,5.82969,1
6.56096,5.82969,1
6.82876,5.82969,1
7.09655,5.82969,1
7.36435,5.82969,1
7.63214,5.82969,1
7.89994,5.82969,0.794767
8.16773,5.82969,0.830469
8.43553,5.82969,1
8.70332,5.82969,0.394949
8.97111,5.82969,0.954184
9.23891,5.82969,1.74498
9.5067,5.82969,1.52737
9.7745,5.82969,1
10.0423,5.82969,1
10.3101,5.82969,1
10.5779,5.82969,1
10.8457,5.82969,1
11.1135,5.82969,1
11.3813,5.82969,1.06995
11.6491,5.82969,1.51492
11.9169,5.82969,1.14579
12.1846,5.82969,0.852283
12.4524,5.82969,0
12.7202,5.82969,0
12.988,5.82969,0.0957764
13.2558,5.82969,1
13.5236,5.82969,1
13.7914,5.82969,0.398706
14.0592,5.82969,1
14.327,5.82969,0.762514
14.5948,5.82969,0
14.8626,5.82969,0
15.1304,5.82969,0
15.3982,5.82969,0.0896765
15.666,5.82969,0.283651
15.9338,5.82969,1.35338
16.2016,5.82969,1.23243
16.4694,5.82969,0.0854917
16.7372,5.82969,0
17.0049,5.82969,0
0.133897,6.11406,1.04357
0.401692,6.11406,1.419
0.669486,6.11406,1
0.937281,6.11406,0.153811
1.20508,6.11406,1
1.47287,6.11406,1
1.74066,6.11406,0.769114
2.00846,6.11406,0.425267
2.27625,6.11406,1
2.54405,6.11406,1
2.81184,6.11406,0.601114
3.07964,6.11406,0.230656
3.34743,6.11406,0.948515
3.61523,6.11406,1
3.88302,6.11406,0.981708
4.15081,6.11406,0.14057
4.41861,6.11406,1
4.6864,6.11406,0.545151
4.9542,6.11406,1
5.22199,6.11406,1
5.48979,6.11406,1
5.75758,6.11406,1
6.02538,6.11406,1
6.29317,6.11406,1
6.56096,6.11406,1
6.82876,6.11406,1
7.09655,6.11406,1
7.36435,6.11406,1
7.63214,6.11406,1
7.89994,6.11406,0.794767
8.16773,6.11406,0.830469
8.43553,6.11406,1
8.70332,6.11406,0.428126
8.97111,6.11406,1.01937
9.23891,6.11406,1.09258
9.5067,6.11406,0.800481
9.7745,6.11406,0.0925804
10.0423,6.11406,0.0925804
10.3101,6.11406,0.0925804
10.5779,6.11406,0.0925804
10.8457,6.11406,0.0925804
11.1135,6.11406,0.0925804
11.3813,6.11406,0.228437
11.6491,6.11406,1.09258
11.9169,6.11406,0.375723
12.1846,6.11406,0.134753
12.4524,6.11406,0.522217
12.7202,6.11406,0.522217
12.988,6.11406,0.477545
13.2558,6.11406,1
13.5236,6.11406,1
13.7914,6.11406,0.398706
14.0592,6.11406,1
14.327,6.11406,0.762514
14.5948,6.11406,0
14.8626,6.11406,0
15.1304,6.11406,0
15.3982,6.11406,0.560062
15.666,6.11406,0.836148
15.9338,6.11406,1.07362
16.2016,6.11406,0.787329
16.4694,6.11406,0.390782
16.7372,6.11406,0.0855305
17.0049,6.11406,0
0.133897,6.39844,1.04357
0.401692,6.39844,1.419
0.669486,6.39844,1
0.937281,6.39844,0.153811
1.20508,6.39844,1
1.47287,6.39844,1
1.74066,6.39844,0.769114
2.00846,6.39844,0.425267
2.27625,6.39844,1
2.54405,6.39844,1
2.81184,6.39844,0.893384
3.07964,6.39844,1
3.34743,6.39844,1.50413
3.61523,6.39844,1
3.88302,6.39844,0.981708
4.15081,6.39844,0.14057
4.41861,6.39844,1
4.6864,6.39844,0.523011
4.9542,6.39844,1.41252
5.22199,6.39844,1.18637
5.48979,6.39844,0.916991
5.75758,6.39844,0.916991
6.02538,6.39844,1.0643
6.29317,6.39844,1.50396
6.56096,6.39844,1.01562
6.82876,6.39844,0.916991
7.09655,6.39844,1.21676
7.36435,6.39844,1.2899
7.63214,6.39844,0.916991
7.89994,6.39844,0.728794
8.16773,6.39844,0.830469
8.43553,6.39844,1
8.70332,6.39844,0.428126
8.97111,6.39844,1
9.23891,6.39844,1
9.5067,6.39844,0.707901
9.7745,6.39844,0
10.0423,6.39844,0
10.3101,6.39844,0
10.5779,6.39844,0
10.8457,6.39844,0
11.1135,6.39844,0
11.3813,6.39844,0.135857
11.6491,6.39844,1
11.9169,6.39844,0.283142
12.1846,6.39844,0.106945
12.4524,6.39844,1
12.7202,6.39844,1
12.988,6.39844,0.826829
13.2558,6.39844,1
13.5236,6.39844,1
13.7914,6.39844,0.398706
14.0592,6.39844,1
14.327,6.39844,1.34859
14.5948,6.39844,0.692669
14.8626,6.39844,0.687046
15.1304,6.39844,0
15.3982,6.39844,0.656996
15.666,6.39844,0.948575
15.9338,6.39844,1
16.2016,6.39844,1.13095
16.4694,6.39844,1
16.7372,6.39844,0.229975
17.0049,6.39844,0
0.133897,6.68281,1.10724
0.401692,6.68281,1.44568
0.669486,6.68281,1
0.937281,6.68281,0.153811
1.20508,6.68281,1
1.47287,6.68281,1
1.74066,6.68281,0.769114
2.00846,6.68281,0.425267
2.27625,6.68281,1
2.54405,6.68281,1
2.81184,6.68281,0.893384
3.07964,6.68281,1
3.34743,6.68281,0.938348
3.61523,6.68281,0.339258
3.88302,6.68281,0.525614
4.15081,6.68281,0.953809
4.41861,6.68281,1.72518
4.6864,6.68281,0.278428
4.9542,6.68281,0.919269
5.22199,6.68281,0.49973
5.48979,6.68281,0
5.75758,6.68281,0
6.02538,6.68281,0.25096
6.29317,6.68281,1
6.56096,6.68281,0.168039
6.82876,6.68281,0
7.09655,6.68281,0.632366
7.36435,6.68281,0.786632
7.63214,6.68281,0
7.89994,6.68281,0
8.16773,6.68281,0.830469
8.43553,6.68281,1
8.70332,6.68281,0.428126
8.97111,6.68281,1
9.23891,6.68281,1
9.5067,6.68281,0.707901
9.7745,6.68281,0
10.0423,6.68281,0
10.3101,6.68281,0
10.5779,6.68281,0
10.8457,6.68281,0
11.1135,6.68281,0
11.3813,6.68281,0.135857
11.6491,6.68281,1
11.9169,6.68281,0.283142
12.1846,6.68281,0.106945
12.4524,6.68281,1
12.7202,6.68281,1
12.988,6.68281,0.749907
13.2558,6.68281,0.196856
13.5236,6.68281,0.215533
13.7914,6.68281,0.212884
14.0592,6.68281,0.427021
14.327,6.68281,1.16962
14.5948,6.68281,1
14.8626,6.68281,0.991883
15.1304,6.68281,0
15.3982,6.68281,0.656996
15.666,6.68281,0.948575
15.9338,6.68281,1
16.2016,6.68281,1.13095
16.4694,6.68281,1
16.7372,6.68281,0.229975
17.0049,6.68281,0
0.133897,6.96719,1.67181
0.401692,6.96719,1.68223
0.669486,6.96719,1.00131
0.937281,6.96719,1.08361
1.20508,6.96719,1.23828
1.47287,6.96719,1.07806
1.74066,6.96719,0.531965
2.00846,6.96719,1.03155
2.27625,6.96719,1
2.54405,6.96719,1
2.81184,6.96719,0.893384
3.07964,6.96719,1
3.34743,6.96719,0.647845
3.61523,6.96719,0
3.88302,6.96719,0.236783
4.15081,6.96719,1.00435
4.41861,6.96719,0.922643
4.6864,6.96719,0.00861108
4.9542,6.96719,0.919269
5.22199,6.96719,0.49973
5.48979,6.96719,0
5.75758,6.96719,0
6.02538,6.96719,0.25096
6.29317,6.96719,1
6.56096,6.96719,0.168039
6.82876,6.96719,0
7.09655,6.96719,0.632366
7.36435,6.96719,0.786632
7.63214,6.96719,0
7.89994,6.96719,0
8.16773,6.96719,0.931921
8.43553,6.96719,0.984816
8.70332,6.96719,0.399232
8.97111,6.96719,1.16652
9.23891,6.96719,1.93499
9.5067,6.96719,1.64289
9.7745,6.96719,0.934988
10.0423,6.96719,0.934988
10.3101,6.96719,0.934988
10.5779,6.96719,0.934988
10.8457,6.96719,0.934988
11.1135,6.96719,0.934988
11.3813,6.96719,1.07085
11.6491,6.96719,1.93499
11.9169,6.96719,1.21813
12.1846,6.96719,0.932907
12.4524,6.96719,1
12.7202,6.96719,1
12.988,6.96719,0.832586
13.2558,6.96719,0.468236
13.5236,6.96719,0.459636
13.7914,6.96719,1
14.0592,6.96719,0.0540204
14.327,6.96719,0.846115
14.5948,6.96719,1
14.8626,6.96719,0.991883
15.1304,6.96719,0.370508
15.3982,6.96719,1.2214
15.666,6.96719,0.933447
15.9338,6.96719,0.918916
16.2016,6.96719,1.1121
16.4694,6.96719,1
16.7372,6.96719,0.229975
17.0049,6.96719,0
0.133897,7.25156,1.03396
0.401692,7.25156,1.19848
0.669486,7.25156,0.780819
0.937281,7.25156,1.0662
1.20508,7.25156,1
1.47287,7.25156,0.836664
1.74066,7.25156,0.504098
2.00846,7.25156,0.987956
2.27625,7.25156,0.391067
2.54405,7.25156,0.427452
2.81184,7.25156,0.802186
3.07964,7.25156,1
3.34743,7.25156,0.647845
3.61523,7.25156,0
3.88302,7.25156,0.236783
4.15081,7.25156,1
4.41861,7.25156,0.891715
4.6864,7.25156,0
4.9542,7.25156,0.919269
5.22199,7.25156,0.49973
5.48979,7.25156,0
5.75758,7.25156,0
6.02538,7.25156,0.25096
6.29317,7.25156,1
6.56096,7.25156,0.168039
6.82876,7.25156,0
7.09655,7.25156,0.632366
7.36435,7.25156,0.786632
7.63214,7.25156,0
7.89994,7.25156,0
8.16773,7.25156,0.979063
8.43553,7.25156,0.439936
8.70332,7.25156,0.0231702
8.97111,7.25156,0.356197
9.23891,7.25156,1.1781
9.5067,7.25156,1.12608
9.7745,7.25156,1
10.0423,7.25156,1
10.3101,7.25156,1
10.5779,7.25156,1
10.8457,7.25156,1
11.1135,7.25156,1
11.3813,7.25156,1.05545
11.6491,7.25156,1.40816
11.9169,7.25156,1.11557
12.1846,7.25156,0.990337
12.4524,7.25156,1
12.7202,7.25156,1
12.988,7.25156,0.947895
13.2558,7.25156,1
13.5236,7.25156,0.567136
13.7914,7.25156,1
14.0592,7.25156,0.0540204
14.327,7.25156,0.846115
14.5948,7.25156,1
14.8626,7.25156,0.991883
15.1304,7.25156,0.562354
15.3982,7.25156,1.51364
15.666,7.25156,0.762003
15.9338,7.25156,0
16.2016,7.25156,0.898523
16.4694,7.25156,1.12499
16.7372,7.25156,0.532351
17.0049,7.25156,0.00170763
0.133897,7.53594,1.2319
0.401692,7.53594,0.741492
0.669486,7.53594,0.00133357
0.937281,7.53594,1
1.20508,7.53594,1
1.47287,7.53594,0.836664
1.74066,7.53594,0.504098
2.00846,7.53594,0.9149
2.27625,7.53594,0.857684
2.54405,7.53594,1
2.81184,7.53594,1.35557
3.07964,7.53594,1.06572
3.34743,7.53594,1.30202
3.61523,7.53594,0.796235
3.88302,7.53594,0.619022
4.15081,7.53594,1
4.41861,7.53594,0.891715
4.6864,7.53594,0
4.9542,7.53594,0.919269
5.22199,7.53594,0.49973
5.48979,7.53594,0
5.75758,7.53594,0
6.02538,7.53594,0.25096
6.29317,7.53594,1
6.56096,7.53594,0.168039
6.82876,7.53594,0
7.09655,7.53594,0.632366
7.36435,7.53594,0.786632
7.63214,7.53594,0
7.89994,7.53594,0
8.16773,7.53594,0.979063
8.43553,7.53594,0.458843
8.70332,7.53594,0.154188
8.97111,7.53594,0.223794
9.23891,7.53594,1
9.5067,7.53594,1
9.7745,7.53594,1
10.0423,7.53594,1
10.3101,7.53594,1
10.5779,7.53594,1
10.8457,7.53594,1
11.1135,7.53594,1
11.3813,7.53594,1
11.6491,7.53594,1
11.9169,7.53594,1
12.1846,7.53594,0.926263
12.4524,7.53594,0.40086
12.7202,7.53594,0.40086
12.988,7.53594,0.509891
13.2558,7.53594,1
13.5236,7.53594,0.567136
13.7914,7.53594,1
14.0592,7.53594,0.0540204
14.327,7.53594,0.846115
14.5948,7.53594,1
14.8626,7.53594,0.991883
15.1304,7.53594,0.562354
15.3982,7.53594,0.903041
15.666,7.53594,0.0538108
15.9338,7.53594,0
16.2016,7.53594,0.495235
16.4694,7.53594,0.964517
16.7372,7.53594,1.12675
17.0049,7.53594,0.00564738
0.133897,7.82031,1.59356
0.401692,7.82031,1.24444
0.669486,7.82031,0.00133357
0.937281,7.82031,1
1.20508,7.82031,1
1.47287,7.82031,0.836664
1.74066,7.82031,0.504098
2.00846,7.82031,0.9149
2.27625,7.82031,0.857684
2.54405,7.82031,1
2.81184,7.82031,0.980313
3.07964,7.82031,0.357939
3.34743,7.82031,1
3.61523,7.82031,1
3.88302,7.82031,0.716841
4.15081,7.82031,1
4.41861,7.82031,0.956173
4.6864,7.82031,0.900963
4.9542,7.82031,1.25399
5.22199,7.82031,1.09288
5.48979,7.82031,0.900963
5.75758,7.82031,0.900963
6.02538,7.82031,0.985312
6.29317,7.82031,1.23707
6.56096,7.82031,0.957441
6.82876,7.82031,0.900963
7.09655,7.82031,1.18491
7.36435,7.82031,1.25418
7.63214,7.82031,0.891905
7.89994,7.82031,0
8.16773,7.82031,0.979063
8.43553,7.82031,0.562561
8.70332,7.82031,1
8.97111,7.82031,0.47447
9.23891,7.82031,1
9.5067,7.82031,1
9.7745,7.82031,1
10.0423,7.82031,1
10.3101,7.82031,1
10.5779,7.82031,1
10.8457,7.82031,1
11.1135,7.82031,1
11.3813,7.82031,1
11.6491,7.82031,1
11.9169,7.82031,1
12.1846,7.82031,0.883393
12.4524,7.82031,0
12.7202,7.82031,0
12.988,7.82031,0.216842
13.2558,7.82031,1
13.5236,7.82031,0.567136
13.7914,7.82031,1
14.0592,7.82031,0.0540204
14.327,7.82031,0.194952
14.5948,7.82031,0.230408
14.8626,7.82031,0.228538
15.1304,7.82031,0.562354
15.3982,7.82031,0.856645
15.666,7.82031,0
15.9338,7.82031,0
16.2016,7.82031,0
16.4694,7.82031,0.413351
16.7372,7.82031,1
17.0049,7.82031,0.00564738
0.133897,8.10469,1.45297
0.401692,8.10469,1.18553
0.669486,8.10469,0.00125638
0.937281,8.10469,0.942122
1.20508,8.10469,0.942122
1.47287,8.10469,0.788239
1.74066,8.10469,0.504098
2.00846,8.10469,0.9149
2.27625,8.10469,0.857684
2.54405,8.10469,1
2.81184,8.10469,0.980313
3.07964,8.10469,0.357939
3.34743,8.10469,1
3.61523,8.10469,1
3.88302,8.10469,0.506066
4.15081,8.10469,0.109838
4.41861,8.10469,0.169488
4.6864,8.10469,1
4.9542,8.10469,1
5.22199,8.10469,1
5.48979,8.10469,1
5.75758,8.10469,1
6.02538,8.10469,1
6.29317,8.10469,1
6.56096,8.10469,1
6.82876,8.10469,1
7.09655,8.10469,1
7.36435,8.10469,1
7.63214,8.10469,0.989946
7.89994,8.10469,0
8.16773,8.10469,0.979063
8.43553,8.10469,0.562561
8.70332,8.10469,1
8.97111,8.10469,0.472349
9.23891,8.10469,0.988089
9.5067,8.10469,0.988089
9.7745,8.10469,0.988089
10.0423,8.10469,0.988089
10.3101,8.10469,0.988089
10.5779,8.10469,0.988089
10.8457,8.10469,0.988089
11.1135,8.10469,0.988089
11.3813,8.10469,0.988089
11.6491,8.10469,0.988089
11.9169,8.10469,0.988089
12.1846,8.10469,0.87287
12.4524,8.10469,0
12.7202,8.10469,0.100058
12.988,8.10469,0.414944
13.2558,8.10469,1.1981
13.5236,8.10469,0.718486
13.7914,8.10469,1.07001
14.0592,8.10469,0.245203
14.327,8.10469,0.198103
14.5948,8.10469,0.198103
14.8626,8.10469,0.198103
15.1304,8.10469,0.760456
15.3982,8.10469,1.05475
15.666,8.10469,0.198103
15.9338,8.10469,0.110226
16.2016,8.10469,0
16.4694,8.10469,0.413351
16.7372,8.10469,1
17.0049,8.10469,0.00564738
0.133897,8.38906,0.599753
0.401692,8.38906,0.83163
0.669486,8.38906,0.00518896
0.937281,8.38906,0
1.20508,8.38906,0
1.47287,8.38906,0.914587
1.74066,8.38906,1.13053
2.00846,8.38906,0.451318
2.27625,8.38906,0.857684
2.54405,8.38906,1
2.81184,8.38906,0.980313
3.07964,8.38906,0.357939
3.34743,8.38906,1
3.61523,8.38906,1
3.88302,8.38906,0.480058
4.15081,8.38906,0
4.41861,8.38906,0.0715435
4.6864,8.38906,1
4.9542,8.38906,1
5.22199,8.38906,1
5.48979,8.38906,1
5.75758,8.38906,1
6.02538,8.38906,1
6.29317,8.38906,1
6.56096,8.38906,1
6.82876,8.38906,1
7.09655,8.38906,1
7.36435,8.38906,1
7.63214,8.38906,0.989946
7.89994,8.38906,0
8.16773,8.38906,0.721785
8.43553,8.38906,0.446955
8.70332,8.38906,1
8.97111,8.38906,0.296373
9.23891,8.38906,0
9.5067,8.38906,0.0613795
9.7745,8.38906,0.0562107
10.0423,8.38906,0
10.3101,8.38906,0
10.5779,8.38906,0
10.8457,8.38906,0
11.1135,8.38906,0
11.3813,8.38906,0
11.6491,8.38906,0
11.9169,8.38906,0
12.1846,8.38906,0
12.4524,8.38906,0
12.7202,8.38906,0.505083
12.988,8.38906,1.09863
13.2558,8.38906,1.45484
13.5236,8.38906,1.09195
13.7914,8.38906,1
14.0592,8.38906,1
14.327,8.38906,1
14.5948,8.38906,1
14.8626,8.38906,1
15.1304,8.38906,1.14859
15.3982,8.38906,1.22635
15.666,8.38906,1
15.9338,8.38906,0.556407
16.2016,8.38906,0
16.4694,8.38906,0.413351
16.7372,8.38906,1
17.0049,8.38906,0.00564738
0.133897,8.67344,1.59356
0.401692,8.67344,1.82544
0.669486,8.67344,0.837998
0.937281,8.67344,0
1.20508,8.67344,0
1.47287,8.67344,0.915267
1.74066,8.67344,1
2.00846,8.67344,0.213231
2.27625,8.67344,0.57243
2.54405,8.67344,0.860513
2.81184,8.67344,1.16588
3.07964,8.67344,0.401861
3.34743,8.67344,1.1774
3.61523,8.67344,1.05167
3.88302,8.67344,1.01715
4.15081,8.67344,0.594222
4.41861,8.67344,0.626626
4.6864,8.67344,1
4.9542,8.67344,1
5.22199,8.67344,1
5.48979,8.67344,1
5.75758,8.67344,1
6.02538,8.67344,1
6.29317,8.67344,1
6.56096,8.67344,1
6.82876,8.67344,1
7.09655,8.67344,1
7.36435,8.67344,1
7.63214,8.67344,0.989946
7.89994,8.67344,0
8.16773,8.67344,0
8.43553,8.67344,0.140562
8.70332,8.67344,1.08329
8.97111,8.67344,0.37243
9.23891,8.67344,0
9.5067,8.67344,0.740687
9.7745,8.67344,0.678312
10.0423,8.67344,0
10.3101,8.67344,0
10.5779,8.67344,0
10.8457,8.67344,0
11.1135,8.67344,0
11.3813,8.67344,0
11.6491,8.67344,0
11.9169,8.67344,0
12.1846,8.67344,0
12.4524,8.67344,0
12.7202,8.67344,0.505083
12.988,8.67344,1
13.2558,8.67344,1
13.5236,8.67344,1
13.7914,8.67344,1
14.0592,8.67344,1
14.327,8.67344,1
14.5948,8.67344,1
14.8626,8.67344,1
15.1304,8.67344,1
15.3982,8.67344,1
15.666,8.67344,1
15.9338,8.67344,0.556407
16.2016,8.67344,0.694249
16.4694,8.67344,1.1058
16.7372,8.67344,0.884809
17.0049,8.67344,0.00350533
0.133897,8.95781,1.316
0.401692,8.95781,1.43945
0.669486,8.95781,0.837998
0.937281,8.95781,0
1.20508,8.95781,0
1.47287,8.95781,0.915267
1.74066,8.95781,1
2.00846,8.95781,0.540305
2.27625,8.95781,0.605247
2.54405,8.95781,0.377434
2.81184,8.95781,1
3.07964,8.95781,0.214684
3.34743,8.95781,1.12684
3.61523,8.95781,0.418123
3.88302,8.95781,0.964756
4.15081,8.95781,1
4.41861,8.95781,1.00568
4.6864,8.95781,1
4.9542,8.95781,1.08129
5.22199,8.95781,1.27168
5.48979,8.95781,1.03255
5.75758,8.95781,1
6.02538,8.95781,1
6.29317,8.95781,1.48305
6.56096,8.95781,1.44646
6.82876,8.95781,1
7.09655,8.95781,1
7.36435,8.95781,1
7.63214,8.95781,0.989946
7.89994,8.95781,0
8.16773,8.95781,0
8.43553,8.95781,0.30964
8.70332,8.95781,1.76889
8.97111,8.95781,1.14102
9.23891,8.95781,0
9.5067,8.95781,0.740687
9.7745,8.95781,0.678312
10.0423,8.95781,0
10.3101,8.95781,0
10.5779,8.95781,0
10.8457,8.95781,0
11.1135,8.95781,0
11.3813,8.95781,0
11.6491,8.95781,0
11.9169,8.95781,0
12.1846,8.95781,0
12.4524,8.95781,0
12.7202,8.95781,0.505083
12.988,8.95781,1
13.2558,8.95781,1
13.5236,8.95781,1
13.7914,8.95781,1
14.0592,8.95781,1
14.327,8.95781,1
14.5948,8.95781,1
14.8626,8.95781,1
15.1304,8.95781,1
15.3982,8.95781,1
15.666,8.95781,1
15.9338,8.95781,0.556407
16.2016,8.95781,0.817502
16.4694,8.95781,1
16.7372,8.95781,0.310996
17.0049,8.95781,0
0.133897,9.24219,1
0.401692,9.24219,1
0.669486,9.24219,0.837998
0.937281,9.24219,0
1.20508,9.24219,0
1.47287,9.24219,0.915267
1.74066,9.24219,1
2.00846,9.24219,0.711039
2.27625,9.24219,0.921191
2.54405,9.24219,0.377434
2.81184,9.24219,1
3.07964,9.24219,0.169282
3.34743,9.24219,1
3.61523,9.24219,0.291281
3.88302,9.24219,0.903865
