# Net_ID Start_X Start_Y Start_Layer End_X End_Y End_Layer
44 66 2 43 66 2 1854049284
43 66 2 42 66 2 1854049284
42 66 2 41 66 2 1854049284
41 66 2 40 66 2 1854049284
40 66 2 39 66 2 1854049284
39 66 2 38 66 2 1854049284
38 66 2 37 66 2 1854049284
37 66 2 36 66 2 1854049284
36 66 2 35 66 2 1854049284
35 66 2 34 66 2 1854049284
34 66 2 33 66 2 1854049284
33 66 2 32 66 2 1854049284
32 66 2 31 66 2 1854049284
31 66 2 31 66 1 1854049284
31 66 1 31 65 1 1854049284
31 65 1 31 64 1 1854049284
31 64 1 31 63 1 1854049284
31 63 1 31 62 1 1854049284
31 62 1 31 61 1 1854049284
31 61 1 31 60 1 1854049284
31 60 1 31 59 1 1854049284
31 59 1 31 58 1 1854049284
31 58 1 31 57 1 1854049284
31 57 1 31 56 1 1854049284
31 56 1 31 55 1 1854049284
31 55 1 31 54 1 1854049284
31 54 1 31 53 1 1854049284
31 53 1 31 52 1 1854049284
31 52 1 31 51 1 1854049284
31 51 1 31 50 1 1854049284
31 50 1 31 49 1 1854049284
31 49 1 31 48 1 1854049284
31 48 1 31 47 1 1854049284
31 47 1 31 46 1 1854049284
31 46 1 31 45 1 1854049284
31 45 1 31 44 1 1854049284
31 44 1 31 43 1 1854049284
31 43 1 31 42 1 1854049284
31 42 1 31 41 1 1854049284
31 41 1 31 40 1 1854049284
31 40 1 31 39 1 1854049284
31 39 1 31 38 1 1854049284
31 38 1 31 37 1 1854049284
31 37 1 31 36 1 1854049284
31 36 1 31 35 1 1854049284
31 35 1 31 34 1 1854049284
31 34 1 31 33 1 1854049284
31 33 1 31 32 1 1854049284
31 32 1 31 31 1 1854049284
31 31 1 31 30 1 1854049284
31 30 1 31 29 1 1854049284
31 29 1 31 28 1 1854049284
31 28 1 31 27 1 1854049284
31 27 1 31 26 1 1854049284
31 26 1 31 25 1 1854049284
31 25 1 31 24 1 1854049284
31 24 1 31 23 1 1854049284
31 23 1 31 22 1 1854049284
31 22 1 31 21 1 1854049284
31 21 1 31 20 1 1854049284
31 20 1 31 19 1 1854049284
31 19 1 31 18 1 1854049284
31 18 1 31 17 1 1854049284
31 17 1 31 16 1 1854049284
31 16 1 31 15 1 1854049284
31 15 1 31 14 1 1854049284
31 14 1 31 13 1 1854049284
31 13 1 31 12 1 1854049284
31 12 1 31 11 1 1854049284
31 11 1 31 10 1 1854049284
31 10 1 31 9 1 1854049284
31 9 1 31 8 1 1854049284
31 8 1 31 7 1 1854049284
