# Net_ID Start_X Start_Y Start_Layer End_X End_Y End_Layer
96 181 2 97 181 2 -1350734665
97 181 2 98 181 2 -1350734665
98 181 2 99 181 2 -1350734665
99 181 2 100 181 2 -1350734665
100 181 2 101 181 2 -1350734665
101 181 2 102 181 2 -1350734665
102 181 2 103 181 2 -1350734665
103 181 2 104 181 2 -1350734665
104 181 2 105 181 2 -1350734665
105 181 2 106 181 2 -1350734665
106 181 2 107 181 2 -1350734665
107 181 2 108 181 2 -1350734665
108 181 2 109 181 2 -1350734665
109 181 2 110 181 2 -1350734665
110 181 2 111 181 2 -1350734665
111 181 2 112 181 2 -1350734665
112 181 2 113 181 2 -1350734665
113 181 2 114 181 2 -1350734665
114 181 2 115 181 2 -1350734665
115 181 2 116 181 2 -1350734665
116 181 2 117 181 2 -1350734665
117 181 2 118 181 2 -1350734665
118 181 2 119 181 2 -1350734665
119 181 2 120 181 2 -1350734665
120 181 2 121 181 2 -1350734665
121 181 2 122 181 2 -1350734665
122 181 2 123 181 2 -1350734665
123 181 2 124 181 2 -1350734665
124 181 2 124 181 1 -1350734665
124 181 1 124 180 1 -1350734665
124 180 1 124 179 1 -1350734665
124 179 1 124 178 1 -1350734665
124 178 1 124 177 1 -1350734665
124 177 1 124 176 1 -1350734665
124 176 1 124 175 1 -1350734665
124 175 1 124 174 1 -1350734665
124 174 1 124 173 1 -1350734665
124 173 1 124 172 1 -1350734665
124 172 1 124 171 1 -1350734665
124 171 1 124 170 1 -1350734665
124 170 1 124 169 1 -1350734665
124 169 1 124 168 1 -1350734665
124 168 1 124 167 1 -1350734665
124 167 1 124 166 1 -1350734665
124 166 1 124 165 1 -1350734665
124 165 1 124 164 1 -1350734665
124 164 1 124 163 1 -1350734665
124 163 1 124 162 1 -1350734665
124 162 1 124 161 1 -1350734665
124 161 1 124 160 1 -1350734665
124 160 1 124 159 1 -1350734665
124 159 1 124 158 1 -1350734665
124 158 1 124 157 1 -1350734665
124 157 1 124 156 1 -1350734665
124 156 1 124 155 1 -1350734665
124 155 1 124 154 1 -1350734665
124 154 1 124 153 1 -1350734665
124 153 1 124 152 1 -1350734665
124 152 1 124 151 1 -1350734665
124 151 1 124 150 1 -1350734665
124 150 1 124 149 1 -1350734665
124 149 1 124 148 1 -1350734665
124 148 1 124 147 1 -1350734665
124 147 1 124 146 1 -1350734665
124 146 1 124 145 1 -1350734665
124 145 1 124 144 1 -1350734665
124 144 1 124 143 1 -1350734665
124 143 1 124 142 1 -1350734665
124 142 1 124 141 1 -1350734665
124 141 1 124 140 1 -1350734665
124 140 1 124 139 1 -1350734665
124 139 1 124 138 1 -1350734665
124 138 1 124 137 1 -1350734665
124 137 1 124 136 1 -1350734665
124 136 1 124 135 1 -1350734665
124 135 1 124 134 1 -1350734665
124 134 1 124 133 1 -1350734665
124 133 1 124 132 1 -1350734665
124 132 1 124 131 1 -1350734665
124 131 1 124 130 1 -1350734665
124 130 1 124 129 1 -1350734665
124 129 1 124 128 1 -1350734665
124 128 1 124 127 1 -1350734665
124 127 1 124 126 1 -1350734665
124 126 1 124 125 1 -1350734665
124 125 1 124 124 1 -1350734665
124 124 1 124 123 1 -1350734665
124 123 1 124 122 1 -1350734665
124 122 1 124 121 1 -1350734665
124 121 1 124 120 1 -1350734665
124 120 1 124 119 1 -1350734665
124 119 1 124 118 1 -1350734665
124 118 1 124 117 1 -1350734665
124 117 1 124 116 1 -1350734665
124 116 1 124 115 1 -1350734665
124 115 1 124 114 1 -1350734665
124 114 1 124 113 1 -1350734665
124 113 1 124 112 1 -1350734665
124 112 1 124 111 1 -1350734665
124 111 1 124 110 1 -1350734665
124 110 1 124 109 1 -1350734665
124 109 1 124 108 1 -1350734665
124 108 1 124 107 1 -1350734665
124 107 1 124 106 1 -1350734665
124 106 1 124 105 1 -1350734665
124 105 1 124 104 1 -1350734665
124 104 1 124 103 1 -1350734665
124 103 1 124 102 1 -1350734665
124 102 1 124 101 1 -1350734665
124 101 1 124 100 1 -1350734665
124 100 1 124 99 1 -1350734665
124 99 1 124 98 1 -1350734665
124 98 1 124 97 1 -1350734665
124 97 1 124 96 1 -1350734665
124 96 1 124 95 1 -1350734665
124 95 1 124 95 2 -1350734665
124 95 2 125 95 2 -1350734665
125 95 2 125 95 1 -1350734665
125 95 1 125 94 1 -1350734665
125 94 1 125 93 1 -1350734665
125 93 1 125 92 1 -1350734665
125 92 1 125 91 1 -1350734665
125 91 1 125 90 1 -1350734665
125 90 1 125 89 1 -1350734665
125 89 1 125 88 1 -1350734665
125 88 1 125 87 1 -1350734665
125 87 1 125 86 1 -1350734665
125 86 1 125 85 1 -1350734665
125 85 1 125 85 2 -1350734665
125 85 2 126 85 2 -1350734665
126 85 2 127 85 2 -1350734665
127 85 2 128 85 2 -1350734665
128 85 2 128 85 1 -1350734665
128 85 1 128 84 1 -1350734665
128 84 1 128 83 1 -1350734665
128 83 1 128 82 1 -1350734665
128 82 1 128 81 1 -1350734665
128 81 1 128 80 1 -1350734665
128 80 1 128 79 1 -1350734665
128 79 1 128 78 1 -1350734665
128 78 1 128 77 1 -1350734665
128 77 1 128 76 1 -1350734665
128 76 1 128 75 1 -1350734665
128 75 1 128 74 1 -1350734665
128 74 1 128 73 1 -1350734665
128 73 1 128 72 1 -1350734665
128 72 1 128 71 1 -1350734665
128 71 1 128 70 1 -1350734665
128 70 1 128 69 1 -1350734665
128 69 1 128 69 2 -1350734665
128 69 2 129 69 2 -1350734665
129 69 2 130 69 2 -1350734665
130 69 2 131 69 2 -1350734665
131 69 2 132 69 2 -1350734665
132 69 2 133 69 2 -1350734665
133 69 2 134 69 2 -1350734665
134 69 2 135 69 2 -1350734665
135 69 2 136 69 2 -1350734665
136 69 2 137 69 2 -1350734665
137 69 2 138 69 2 -1350734665
138 69 2 139 69 2 -1350734665
139 69 2 140 69 2 -1350734665
140 69 2 141 69 2 -1350734665
141 69 2 142 69 2 -1350734665
142 69 2 143 69 2 -1350734665
143 69 2 144 69 2 -1350734665
144 69 2 145 69 2 -1350734665
145 69 2 146 69 2 -1350734665
146 69 2 146 69 1 -1350734665
146 69 1 146 68 1 -1350734665
146 68 1 146 67 1 -1350734665
146 67 1 146 66 1 -1350734665
146 66 1 146 65 1 -1350734665
146 65 1 146 64 1 -1350734665
146 64 1 146 63 1 -1350734665
146 63 1 146 62 1 -1350734665
146 62 1 146 61 1 -1350734665
146 61 1 146 60 1 -1350734665
146 60 1 146 59 1 -1350734665
146 59 1 146 58 1 -1350734665
146 58 1 146 57 1 -1350734665
146 57 1 146 56 1 -1350734665
146 56 1 146 55 1 -1350734665
146 55 1 146 54 1 -1350734665
146 54 1 146 53 1 -1350734665
146 53 1 146 52 1 -1350734665
146 52 1 146 51 1 -1350734665
146 51 1 146 50 1 -1350734665
146 50 1 146 49 1 -1350734665
146 49 1 146 48 1 -1350734665
146 48 1 146 47 1 -1350734665
146 47 1 146 46 1 -1350734665
146 46 1 146 45 1 -1350734665
146 45 1 146 45 2 -1350734665
146 45 2 145 45 2 -1350734665
145 45 2 144 45 2 -1350734665
144 45 2 143 45 2 -1350734665
143 45 2 142 45 2 -1350734665
142 45 2 141 45 2 -1350734665
141 45 2 140 45 2 -1350734665
140 45 2 139 45 2 -1350734665
139 45 2 138 45 2 -1350734665
138 45 2 137 45 2 -1350734665
137 45 2 136 45 2 -1350734665
136 45 2 136 45 1 -1350734665
136 45 1 136 44 1 -1350734665
136 44 1 136 43 1 -1350734665
136 43 1 136 42 1 -1350734665
136 42 1 136 41 1 -1350734665
136 41 1 136 40 1 -1350734665
136 40 1 136 39 1 -1350734665
136 39 1 136 38 1 -1350734665
136 38 1 136 37 1 -1350734665
4 169 1 4 169 2 -1335096955
4 169 2 5 169 2 -1335096955
5 169 2 6 169 2 -1335096955
6 169 2 7 169 2 -1335096955
7 169 2 8 169 2 -1335096955
8 169 2 9 169 2 -1335096955
9 169 2 10 169 2 -1335096955
10 169 2 11 169 2 -1335096955
11 169 2 12 169 2 -1335096955
12 169 2 13 169 2 -1335096955
13 169 2 14 169 2 -1335096955
14 169 2 15 169 2 -1335096955
15 169 2 16 169 2 -1335096955
16 169 2 17 169 2 -1335096955
17 169 2 18 169 2 -1335096955
18 169 2 19 169 2 -1335096955
19 169 2 20 169 2 -1335096955
20 169 2 21 169 2 -1335096955
21 169 2 22 169 2 -1335096955
22 169 2 23 169 2 -1335096955
23 169 2 24 169 2 -1335096955
24 169 2 24 169 1 -1335096955
24 169 1 24 168 1 -1335096955
24 168 1 24 167 1 -1335096955
24 167 1 24 166 1 -1335096955
24 166 1 24 165 1 -1335096955
24 165 1 24 164 1 -1335096955
24 164 1 24 163 1 -1335096955
24 163 1 24 162 1 -1335096955
24 162 1 24 161 1 -1335096955
24 161 1 24 160 1 -1335096955
24 160 1 24 159 1 -1335096955
24 159 1 24 158 1 -1335096955
24 158 1 24 157 1 -1335096955
24 157 1 24 156 1 -1335096955
24 156 1 24 155 1 -1335096955
24 155 1 24 154 1 -1335096955
24 154 1 24 153 1 -1335096955
24 153 1 24 152 1 -1335096955
24 152 1 24 151 1 -1335096955
24 151 1 24 150 1 -1335096955
24 150 1 24 149 1 -1335096955
24 149 1 24 148 1 -1335096955
24 148 1 24 147 1 -1335096955
24 147 1 24 146 1 -1335096955
24 146 1 24 145 1 -1335096955
24 145 1 24 144 1 -1335096955
24 144 1 24 143 1 -1335096955
24 143 1 24 142 1 -1335096955
24 142 1 24 141 1 -1335096955
24 141 1 24 140 1 -1335096955
24 140 1 24 139 1 -1335096955
24 139 1 24 138 1 -1335096955
24 138 1 24 137 1 -1335096955
24 137 1 24 136 1 -1335096955
24 136 1 24 135 1 -1335096955
24 135 1 24 134 1 -1335096955
24 134 1 24 133 1 -1335096955
24 133 1 24 132 1 -1335096955
24 132 1 24 131 1 -1335096955
24 131 1 24 130 1 -1335096955
24 130 1 24 129 1 -1335096955
24 129 1 24 128 1 -1335096955
24 128 1 24 127 1 -1335096955
24 127 1 24 126 1 -1335096955
24 126 1 24 125 1 -1335096955
24 125 1 24 124 1 -1335096955
24 124 1 24 123 1 -1335096955
24 123 1 24 122 1 -1335096955
24 122 1 24 121 1 -1335096955
24 121 1 24 120 1 -1335096955
24 120 1 24 119 1 -1335096955
24 119 1 24 118 1 -1335096955
24 118 1 24 117 1 -1335096955
24 117 1 24 116 1 -1335096955
24 116 1 24 115 1 -1335096955
24 115 1 24 114 1 -1335096955
24 114 1 24 113 1 -1335096955
24 113 1 24 112 1 -1335096955
24 112 1 24 111 1 -1335096955
24 111 1 24 110 1 -1335096955
24 110 1 24 109 1 -1335096955
24 109 1 24 108 1 -1335096955
24 108 1 24 107 1 -1335096955
24 107 1 24 106 1 -1335096955
24 106 1 24 105 1 -1335096955
24 105 1 24 104 1 -1335096955
24 104 1 24 103 1 -1335096955
24 103 1 24 102 1 -1335096955
24 102 1 24 101 1 -1335096955
24 101 1 24 100 1 -1335096955
24 100 1 24 99 1 -1335096955
24 99 1 24 98 1 -1335096955
24 98 1 24 97 1 -1335096955
24 97 1 24 96 1 -1335096955
24 96 1 24 95 1 -1335096955
24 95 1 24 94 1 -1335096955
24 94 1 24 93 1 -1335096955
24 93 1 24 92 1 -1335096955
24 92 1 24 91 1 -1335096955
24 91 1 24 90 1 -1335096955
24 90 1 24 89 1 -1335096955
24 89 1 24 88 1 -1335096955
24 88 1 24 87 1 -1335096955
24 87 1 24 86 1 -1335096955
24 86 1 24 85 1 -1335096955
24 85 1 24 84 1 -1335096955
24 84 1 24 83 1 -1335096955
24 83 1 24 82 1 -1335096955
24 82 1 24 81 1 -1335096955
24 81 1 24 80 1 -1335096955
24 80 1 24 79 1 -1335096955
24 79 1 24 78 1 -1335096955
24 78 1 24 77 1 -1335096955
24 77 1 24 76 1 -1335096955
24 76 1 24 75 1 -1335096955
24 75 1 24 74 1 -1335096955
24 74 1 24 73 1 -1335096955
24 73 1 24 72 1 -1335096955
24 72 1 24 71 1 -1335096955
24 71 1 24 70 1 -1335096955
24 70 1 24 69 1 -1335096955
24 69 1 24 68 1 -1335096955
24 68 1 24 67 1 -1335096955
24 67 1 24 66 1 -1335096955
24 66 1 24 65 1 -1335096955
24 65 1 24 64 1 -1335096955
24 64 1 24 63 1 -1335096955
24 63 1 24 62 1 -1335096955
24 62 1 24 61 1 -1335096955
24 61 1 24 60 1 -1335096955
24 60 1 24 59 1 -1335096955
24 59 1 24 58 1 -1335096955
24 58 1 24 57 1 -1335096955
24 57 1 24 56 1 -1335096955
24 56 1 24 55 1 -1335096955
24 55 1 24 54 1 -1335096955
24 54 1 24 53 1 -1335096955
24 53 1 24 52 1 -1335096955
24 52 1 24 51 1 -1335096955
24 51 1 24 50 1 -1335096955
24 50 1 24 49 1 -1335096955
24 49 1 24 48 1 -1335096955
24 48 1 24 47 1 -1335096955
24 47 1 24 46 1 -1335096955
24 46 1 24 45 1 -1335096955
24 45 1 24 44 1 -1335096955
24 44 1 24 43 1 -1335096955
24 43 1 24 42 1 -1335096955
24 42 1 24 41 1 -1335096955
24 41 1 24 40 1 -1335096955
24 40 1 24 39 1 -1335096955
24 39 1 24 38 1 -1335096955
24 38 1 24 37 1 -1335096955
24 37 1 24 36 1 -1335096955
24 36 1 24 35 1 -1335096955
24 35 1 24 34 1 -1335096955
24 34 1 24 33 1 -1335096955
24 33 1 24 32 1 -1335096955
24 32 1 24 31 1 -1335096955
24 31 1 24 30 1 -1335096955
24 30 1 24 29 1 -1335096955
24 29 1 24 28 1 -1335096955
24 28 1 24 27 1 -1335096955
24 27 1 24 26 1 -1335096955
24 26 1 24 25 1 -1335096955
24 25 1 24 24 1 -1335096955
24 24 1 24 23 1 -1335096955
24 23 1 24 22 1 -1335096955
24 22 1 24 21 1 -1335096955
24 21 1 24 21 2 -1335096955
24 21 2 25 21 2 -1335096955
25 21 2 26 21 2 -1335096955
26 21 2 27 21 2 -1335096955
27 21 2 28 21 2 -1335096955
28 21 2 29 21 2 -1335096955
29 21 2 30 21 2 -1335096955
30 21 2 31 21 2 -1335096955
31 21 2 32 21 2 -1335096955
32 21 2 33 21 2 -1335096955
33 21 2 34 21 2 -1335096955
34 21 2 35 21 2 -1335096955
35 21 2 36 21 2 -1335096955
36 21 2 37 21 2 -1335096955
37 21 2 38 21 2 -1335096955
38 21 2 39 21 2 -1335096955
39 21 2 40 21 2 -1335096955
40 21 2 41 21 2 -1335096955
41 21 2 42 21 2 -1335096955
42 21 2 43 21 2 -1335096955
43 21 2 44 21 2 -1335096955
44 21 2 45 21 2 -1335096955
45 21 2 46 21 2 -1335096955
46 21 2 47 21 2 -1335096955
47 21 2 48 21 2 -1335096955
48 21 2 49 21 2 -1335096955
49 21 2 50 21 2 -1335096955
50 21 2 51 21 2 -1335096955
51 21 2 52 21 2 -1335096955
52 21 2 53 21 2 -1335096955
53 21 2 54 21 2 -1335096955
54 21 2 55 21 2 -1335096955
55 21 2 56 21 2 -1335096955
56 21 2 57 21 2 -1335096955
57 21 2 58 21 2 -1335096955
58 21 2 59 21 2 -1335096955
59 21 2 60 21 2 -1335096955
60 21 2 61 21 2 -1335096955
61 21 2 62 21 2 -1335096955
62 21 2 63 21 2 -1335096955
63 21 2 64 21 2 -1335096955
64 21 2 65 21 2 -1335096955
65 21 2 66 21 2 -1335096955
66 21 2 67 21 2 -1335096955
67 21 2 68 21 2 -1335096955
68 21 2 69 21 2 -1335096955
69 21 2 70 21 2 -1335096955
70 21 2 71 21 2 -1335096955
71 21 2 72 21 2 -1335096955
72 21 2 73 21 2 -1335096955
73 21 2 74 21 2 -1335096955
74 21 2 75 21 2 -1335096955
75 21 2 76 21 2 -1335096955
76 21 2 77 21 2 -1335096955
77 21 2 78 21 2 -1335096955
78 21 2 79 21 2 -1335096955
79 21 2 80 21 2 -1335096955
80 21 2 81 21 2 -1335096955
81 21 2 82 21 2 -1335096955
82 21 2 83 21 2 -1335096955
83 21 2 84 21 2 -1335096955
84 21 2 85 21 2 -1335096955
85 21 2 86 21 2 -1335096955
86 21 2 87 21 2 -1335096955
87 21 2 88 21 2 -1335096955
88 21 2 89 21 2 -1335096955
89 21 2 90 21 2 -1335096955
90 21 2 91 21 2 -1335096955
91 21 2 92 21 2 -1335096955
92 21 2 93 21 2 -1335096955
93 21 2 94 21 2 -1335096955
94 21 2 95 21 2 -1335096955
95 21 2 96 21 2 -1335096955
96 21 2 97 21 2 -1335096955
97 21 2 98 21 2 -1335096955
98 21 2 99 21 2 -1335096955
99 21 2 100 21 2 -1335096955
100 21 2 101 21 2 -1335096955
101 21 2 102 21 2 -1335096955
102 21 2 103 21 2 -1335096955
103 21 2 104 21 2 -1335096955
104 21 2 105 21 2 -1335096955
105 21 2 106 21 2 -1335096955
106 21 2 107 21 2 -1335096955
107 21 2 108 21 2 -1335096955
108 21 2 109 21 2 -1335096955
109 21 2 110 21 2 -1335096955
110 21 2 111 21 2 -1335096955
111 21 2 112 21 2 -1335096955
112 21 2 113 21 2 -1335096955
113 21 2 114 21 2 -1335096955
114 21 2 115 21 2 -1335096955
115 21 2 116 21 2 -1335096955
116 21 2 117 21 2 -1335096955
117 21 2 118 21 2 -1335096955
118 21 2 119 21 2 -1335096955
119 21 2 120 21 2 -1335096955
120 21 2 121 21 2 -1335096955
121 21 2 122 21 2 -1335096955
122 21 2 123 21 2 -1335096955
123 21 2 124 21 2 -1335096955
124 21 2 125 21 2 -1335096955
125 21 2 126 21 2 -1335096955
126 21 2 127 21 2 -1335096955
127 21 2 128 21 2 -1335096955
128 21 2 129 21 2 -1335096955
129 21 2 130 21 2 -1335096955
130 21 2 131 21 2 -1335096955
131 21 2 132 21 2 -1335096955
132 21 2 133 21 2 -1335096955
133 21 2 134 21 2 -1335096955
134 21 2 135 21 2 -1335096955
135 21 2 136 21 2 -1335096955
136 21 2 137 21 2 -1335096955
137 21 2 138 21 2 -1335096955
138 21 2 139 21 2 -1335096955
139 21 2 140 21 2 -1335096955
140 21 2 141 21 2 -1335096955
141 21 2 142 21 2 -1335096955
142 21 2 143 21 2 -1335096955
143 21 2 144 21 2 -1335096955
144 21 2 145 21 2 -1335096955
145 21 2 146 21 2 -1335096955
146 21 2 147 21 2 -1335096955
147 21 2 148 21 2 -1335096955
148 21 2 149 21 2 -1335096955
149 21 2 150 21 2 -1335096955
150 21 2 151 21 2 -1335096955
151 21 2 152 21 2 -1335096955
152 21 2 153 21 2 -1335096955
153 21 2 154 21 2 -1335096955
154 21 2 155 21 2 -1335096955
155 21 2 156 21 2 -1335096955
156 21 2 157 21 2 -1335096955
157 21 2 158 21 2 -1335096955
158 21 2 159 21 2 -1335096955
159 21 2 160 21 2 -1335096955
160 21 2 161 21 2 -1335096955
161 21 2 162 21 2 -1335096955
162 21 2 163 21 2 -1335096955
163 21 2 164 21 2 -1335096955
164 21 2 165 21 2 -1335096955
165 21 2 166 21 2 -1335096955
166 21 2 167 21 2 -1335096955
167 21 2 168 21 2 -1335096955
168 21 2 169 21 2 -1335096955
169 21 2 170 21 2 -1335096955
170 21 2 171 21 2 -1335096955
171 21 2 172 21 2 -1335096955
172 21 2 173 21 2 -1335096955
173 21 2 174 21 2 -1335096955
174 21 2 175 21 2 -1335096955
175 21 2 176 21 2 -1335096955
176 21 2 177 21 2 -1335096955
177 21 2 178 21 2 -1335096955
178 21 2 179 21 2 -1335096955
179 21 2 179 21 1 -1335096955
179 21 1 179 22 1 -1335096955
111 126 1 111 127 1 -1317149184
111 127 1 111 128 1 -1317149184
111 128 1 111 129 1 -1317149184
111 129 1 111 130 1 -1317149184
111 130 1 111 131 1 -1317149184
111 131 1 111 132 1 -1317149184
111 132 1 111 133 1 -1317149184
111 133 1 111 134 1 -1317149184
111 134 1 111 135 1 -1317149184
111 135 1 111 136 1 -1317149184
111 136 1 111 137 1 -1317149184
111 137 1 111 138 1 -1317149184
111 138 1 111 139 1 -1317149184
111 139 1 111 140 1 -1317149184
111 140 1 111 141 1 -1317149184
111 141 1 111 142 1 -1317149184
111 142 1 111 143 1 -1317149184
111 143 1 111 144 1 -1317149184
111 144 1 111 145 1 -1317149184
111 145 1 111 146 1 -1317149184
111 146 1 111 147 1 -1317149184
111 147 1 111 148 1 -1317149184
111 148 1 111 149 1 -1317149184
111 149 1 111 150 1 -1317149184
111 150 1 111 151 1 -1317149184
111 151 1 111 152 1 -1317149184
111 152 1 111 153 1 -1317149184
111 153 1 111 154 1 -1317149184
111 154 1 111 155 1 -1317149184
111 155 1 111 156 1 -1317149184
111 156 1 111 157 1 -1317149184
111 157 1 111 158 1 -1317149184
111 158 1 111 158 2 -1317149184
111 158 2 112 158 2 -1317149184
112 158 2 113 158 2 -1317149184
113 158 2 113 158 1 -1317149184
113 158 1 113 157 1 -1317149184
113 157 1 113 156 1 -1317149184
113 156 1 113 157 1 -1317149184
113 157 1 113 158 1 -1317149184
113 158 1 113 159 1 -1317149184
113 159 1 113 160 1 -1317149184
113 160 1 113 161 1 -1317149184
113 161 1 113 162 1 -1317149184
113 162 1 113 163 1 -1317149184
113 163 1 113 164 1 -1317149184
113 164 1 113 165 1 -1317149184
113 165 1 113 166 1 -1317149184
113 166 1 113 167 1 -1317149184
113 167 1 113 168 1 -1317149184
113 168 1 113 169 1 -1317149184
113 169 1 113 170 1 -1317149184
113 170 1 113 171 1 -1317149184
113 171 1 113 172 1 -1317149184
113 172 1 113 173 1 -1317149184
113 173 1 113 174 1 -1317149184
113 174 1 113 175 1 -1317149184
113 175 1 113 176 1 -1317149184
113 176 1 113 177 1 -1317149184
113 177 1 113 178 1 -1317149184
113 178 1 113 179 1 -1317149184
113 179 1 113 180 1 -1317149184
113 180 1 113 181 1 -1317149184
113 181 1 113 182 1 -1317149184
113 182 1 113 182 0 -1317149184
113 182 0 112 182 0 -1317149184
112 182 0 111 182 0 -1317149184
111 182 0 110 182 0 -1317149184
110 182 0 109 182 0 -1317149184
109 182 0 108 182 0 -1317149184
108 182 0 107 182 0 -1317149184
107 182 0 106 182 0 -1317149184
106 182 0 105 182 0 -1317149184
105 182 0 104 182 0 -1317149184
104 182 0 103 182 0 -1317149184
103 182 0 102 182 0 -1317149184
102 182 0 101 182 0 -1317149184
101 182 0 100 182 0 -1317149184
100 182 0 99 182 0 -1317149184
99 182 0 98 182 0 -1317149184
98 182 0 97 182 0 -1317149184
97 182 0 96 182 0 -1317149184
96 182 0 95 182 0 -1317149184
95 182 0 94 182 0 -1317149184
94 182 0 93 182 0 -1317149184
93 182 0 92 182 0 -1317149184
92 182 0 91 182 0 -1317149184
91 182 0 90 182 0 -1317149184
90 182 0 89 182 0 -1317149184
89 182 0 88 182 0 -1317149184
88 182 0 87 182 0 -1317149184
87 182 0 86 182 0 -1317149184
86 182 0 85 182 0 -1317149184
85 182 0 84 182 0 -1317149184
84 182 0 83 182 0 -1317149184
83 182 0 82 182 0 -1317149184
82 182 0 81 182 0 -1317149184
81 182 0 80 182 0 -1317149184
80 182 0 79 182 0 -1317149184
79 182 0 78 182 0 -1317149184
78 182 0 77 182 0 -1317149184
77 182 0 76 182 0 -1317149184
76 182 0 76 182 1 -1317149184
76 182 1 76 181 1 -1317149184
76 181 1 76 180 1 -1317149184
76 180 1 76 179 1 -1317149184
76 179 1 76 178 1 -1317149184
76 178 1 76 177 1 -1317149184
76 177 1 76 176 1 -1317149184
76 176 1 76 175 1 -1317149184
76 175 1 76 174 1 -1317149184
76 174 1 76 173 1 -1317149184
76 173 1 76 172 1 -1317149184
76 172 1 76 171 1 -1317149184
76 171 1 76 170 1 -1317149184
76 170 1 76 169 1 -1317149184
76 169 1 76 168 1 -1317149184
76 168 1 76 167 1 -1317149184
76 167 1 76 166 1 -1317149184
76 166 1 76 165 1 -1317149184
76 165 1 76 164 1 -1317149184
76 164 1 76 163 1 -1317149184
76 163 1 76 162 1 -1317149184
76 162 1 76 161 1 -1317149184
76 161 1 76 160 1 -1317149184
76 160 1 76 159 1 -1317149184
76 159 1 76 158 1 -1317149184
76 158 1 76 157 1 -1317149184
76 157 1 76 156 1 -1317149184
76 156 1 76 156 2 -1317149184
76 156 2 77 156 2 -1317149184
77 156 2 77 156 1 -1317149184
77 156 1 77 155 1 -1317149184
77 155 1 77 154 1 -1317149184
77 154 1 77 155 1 -1317149184
77 155 1 77 156 1 -1317149184
77 156 1 77 156 2 -1317149184
77 156 2 76 156 2 -1317149184
76 156 2 75 156 2 -1317149184
75 156 2 74 156 2 -1317149184
74 156 2 73 156 2 -1317149184
73 156 2 72 156 2 -1317149184
72 156 2 72 156 1 -1317149184
72 156 1 72 157 1 -1317149184
72 157 1 72 158 1 -1317149184
72 158 1 72 159 1 -1317149184
72 159 1 72 160 1 -1317149184
72 160 1 72 161 1 -1317149184
72 161 1 72 162 1 -1317149184
72 162 1 72 163 1 -1317149184
72 163 1 72 163 2 -1317149184
72 163 2 71 163 2 -1317149184
71 163 2 70 163 2 -1317149184
70 163 2 69 163 2 -1317149184
69 163 2 68 163 2 -1317149184
68 163 2 67 163 2 -1317149184
67 163 2 66 163 2 -1317149184
66 163 2 65 163 2 -1317149184
65 163 2 65 163 1 -1317149184
65 163 1 65 162 1 -1317149184
65 162 1 65 161 1 -1317149184
65 161 1 65 160 1 -1317149184
65 160 1 65 159 1 -1317149184
65 159 1 65 158 1 -1317149184
65 158 1 65 157 1 -1317149184
65 157 1 65 156 1 -1317149184
65 156 1 65 155 1 -1317149184
65 155 1 65 155 2 -1317149184
65 155 2 64 155 2 -1317149184
64 155 2 63 155 2 -1317149184
63 155 2 63 155 1 -1317149184
63 155 1 63 154 1 -1317149184
63 154 1 63 155 1 -1317149184
63 155 1 63 155 2 -1317149184
63 155 2 62 155 2 -1317149184
62 155 2 61 155 2 -1317149184
61 155 2 61 155 1 -1317149184
61 155 1 61 154 1 -1317149184
61 154 1 61 153 1 -1317149184
61 153 1 61 152 1 -1317149184
61 152 1 61 151 1 -1317149184
61 151 1 61 150 1 -1317149184
61 150 1 61 149 1 -1317149184
61 149 1 61 148 1 -1317149184
61 148 1 61 147 1 -1317149184
61 147 1 61 147 2 -1317149184
61 147 2 60 147 2 -1317149184
60 147 2 59 147 2 -1317149184
59 147 2 58 147 2 -1317149184
58 147 2 57 147 2 -1317149184
57 147 2 56 147 2 -1317149184
56 147 2 55 147 2 -1317149184
55 147 2 54 147 2 -1317149184
54 147 2 53 147 2 -1317149184
53 147 2 52 147 2 -1317149184
52 147 2 51 147 2 -1317149184
51 147 2 50 147 2 -1317149184
50 147 2 49 147 2 -1317149184
49 147 2 48 147 2 -1317149184
48 147 2 47 147 2 -1317149184
47 147 2 46 147 2 -1317149184
46 147 2 45 147 2 -1317149184
45 147 2 44 147 2 -1317149184
44 147 2 43 147 2 -1317149184
43 147 2 42 147 2 -1317149184
42 147 2 41 147 2 -1317149184
41 147 2 40 147 2 -1317149184
40 147 2 39 147 2 -1317149184
39 147 2 38 147 2 -1317149184
38 147 2 37 147 2 -1317149184
37 147 2 36 147 2 -1317149184
36 147 2 35 147 2 -1317149184
35 147 2 34 147 2 -1317149184
34 147 2 33 147 2 -1317149184
33 147 2 32 147 2 -1317149184
32 147 2 31 147 2 -1317149184
31 147 2 30 147 2 -1317149184
30 147 2 29 147 2 -1317149184
29 147 2 28 147 2 -1317149184
28 147 2 27 147 2 -1317149184
27 147 2 26 147 2 -1317149184
26 147 2 25 147 2 -1317149184
25 147 2 24 147 2 -1317149184
24 147 2 23 147 2 -1317149184
23 147 2 22 147 2 -1317149184
22 147 2 21 147 2 -1317149184
21 147 2 20 147 2 -1317149184
20 147 2 19 147 2 -1317149184
19 147 2 18 147 2 -1317149184
18 147 2 17 147 2 -1317149184
17 147 2 16 147 2 -1317149184
16 147 2 15 147 2 -1317149184
15 147 2 15 147 1 -1317149184
15 147 1 15 146 1 -1317149184
